"Popolazione residente per età, sesso e stato civile al 1° gennaio 2025"
"Codice comune";"Comune";"Età";"Celibi";"Coniugati";"Divorziati";"Vedovi";"Uniti civilmente";"Maschi già in unione civile (per scioglimento unione)";"Maschi già in unione civile (per decesso del partner)";"Totale maschi";"Nubili";"Coniugate";"Divorziate";"Vedove";"Unite civilmente";"Femmine già in unione civile (per scioglimento unione)";"Femmine già in unione civile (per decesso del partner)";"Totale femmine";"Totale"
"097062";"Paderno d'Adda";15;34;0;0;0;;;;34;20;0;0;0;;;;20;54
"097062";"Paderno d'Adda";16;28;0;0;0;;;;28;23;0;0;0;;;;23;51
"097062";"Paderno d'Adda";17;21;0;0;0;;;;21;31;0;0;0;;;;31;52
"097062";"Paderno d'Adda";18;21;0;0;0;;;;21;20;0;0;0;;;;20;41
"097062";"Paderno d'Adda";19;29;0;0;0;;;;29;23;0;0;0;;;;23;52
"097062";"Paderno d'Adda";20;18;0;0;0;;;;18;23;0;0;0;;;;23;41
"097062";"Paderno d'Adda";21;24;0;0;0;;;;24;16;0;0;0;;;;16;40
"097062";"Paderno d'Adda";22;19;0;0;0;;;;19;21;0;0;0;;;;21;40
"097062";"Paderno d'Adda";23;17;0;0;0;;;;17;19;1;0;0;;;;20;37
"097062";"Paderno d'Adda";24;17;0;0;0;;;;17;23;0;0;0;;;;23;40
"097062";"Paderno d'Adda";25;27;0;0;0;;;;27;18;0;0;0;;;;18;45
"097062";"Paderno d'Adda";26;32;1;0;0;;;;33;14;3;0;0;;;;17;50
"097062";"Paderno d'Adda";27;19;0;0;0;;;;19;17;2;0;0;;;;19;38
"097062";"Paderno d'Adda";28;20;3;0;0;;;;23;17;1;0;0;;;;18;41
"097062";"Paderno d'Adda";29;15;0;0;0;;;;15;14;5;0;0;;;;19;34
"097062";"Paderno d'Adda";30;14;0;0;0;;;;14;17;3;1;0;;;;21;35
"097062";"Paderno d'Adda";31;12;0;0;0;;;;12;9;6;0;0;;;;15;27
"097062";"Paderno d'Adda";32;21;1;0;0;;;;22;13;8;0;0;;;;21;43
"097062";"Paderno d'Adda";33;14;4;1;0;;;;19;10;11;0;0;;;;21;40
"097062";"Paderno d'Adda";34;15;4;0;0;;;;19;11;12;1;0;;;;24;43
"097062";"Paderno d'Adda";35;10;6;0;0;;;;16;9;8;0;0;;;;17;33
"097062";"Paderno d'Adda";36;9;5;0;0;;;;14;3;9;1;0;;;;13;27
"097062";"Paderno d'Adda";37;14;5;0;0;;;;19;6;6;1;0;;;;13;32
"097062";"Paderno d'Adda";38;14;10;1;0;;;;25;9;13;1;0;;;;23;48
"097062";"Paderno d'Adda";39;4;8;0;0;;;;12;4;15;1;0;;;;20;32
"097062";"Paderno d'Adda";40;12;8;0;0;;;;20;5;7;0;0;;;;12;32
"097062";"Paderno d'Adda";41;8;9;1;0;;;;18;7;10;0;0;;;;17;35
"097062";"Paderno d'Adda";42;7;10;1;0;;;;18;6;9;0;0;;;;15;33
"097062";"Paderno d'Adda";43;10;10;1;0;;;;21;6;17;3;0;;;;26;47
"097062";"Paderno d'Adda";44;12;17;1;0;;;;30;8;14;1;0;;;;23;53
"097062";"Paderno d'Adda";45;12;12;0;0;;;;24;6;21;2;0;;;;29;53
"097062";"Paderno d'Adda";46;13;18;4;0;;;;35;5;34;0;0;;;;39;74
"097062";"Paderno d'Adda";47;15;17;1;0;;;;33;3;18;4;0;;;;25;58
"097062";"Paderno d'Adda";48;7;20;1;0;;;;28;9;21;0;0;;;;30;58
"097062";"Paderno d'Adda";49;12;29;1;0;;;;42;5;19;3;1;;;;28;70
"097062";"Paderno d'Adda";50;16;19;1;0;;;;36;9;30;1;1;;;;41;77
"097062";"Paderno d'Adda";51;12;34;4;0;;;;50;2;36;3;0;;;;41;91
"097062";"Paderno d'Adda";52;11;26;2;0;;;;39;7;25;4;0;;;;36;75
"097062";"Paderno d'Adda";53;7;22;2;0;;;;31;4;20;6;2;;;;32;63
"097062";"Paderno d'Adda";54;7;23;1;0;;;;31;7;24;0;3;;;;34;65
"097062";"Paderno d'Adda";55;7;24;1;0;;;;32;5;29;4;0;;;;38;70
"097062";"Paderno d'Adda";56;7;24;0;1;;;;32;9;21;4;0;;;;34;66
"097062";"Paderno d'Adda";57;4;18;3;0;;;;25;5;16;9;0;;;;30;55
"097062";"Paderno d'Adda";58;11;22;2;0;;;;35;3;20;2;1;;;;26;61
"097062";"Paderno d'Adda";59;9;13;2;0;;;;24;2;16;3;1;;;;22;46
"097062";"Paderno d'Adda";60;9;19;1;0;;;;29;10;20;3;1;;;;34;63
"097062";"Paderno d'Adda";61;6;18;4;0;;;;28;1;21;1;4;;;;27;55
"097062";"Paderno d'Adda";62;3;17;5;0;;;;25;6;18;3;1;;;;28;53
"097062";"Paderno d'Adda";63;7;15;3;0;;;;25;5;17;2;5;;;;29;54
"097062";"Paderno d'Adda";64;3;23;1;0;;;;27;4;19;5;0;;;;28;55
"097062";"Paderno d'Adda";65;4;17;3;1;;;;25;5;19;3;2;;;;29;54
"097062";"Paderno d'Adda";66;4;15;2;1;;;;22;2;11;5;1;;;;19;41
"097062";"Paderno d'Adda";67;1;16;3;1;;;;21;5;12;1;7;;;;25;46
"097062";"Paderno d'Adda";68;4;23;3;1;;;;31;3;13;0;1;;;;17;48
"097062";"Paderno d'Adda";69;2;19;0;1;;;;22;3;16;3;3;;;;25;47
"097062";"Paderno d'Adda";70;1;14;2;0;;;;17;1;19;2;2;;;;24;41
"097062";"Paderno d'Adda";71;4;13;1;0;;;;18;1;14;0;3;;;;18;36
"097062";"Paderno d'Adda";72;1;17;1;1;;;;20;1;4;1;5;;;;11;31
"097062";"Paderno d'Adda";73;2;14;0;1;;;;17;1;19;1;9;;;;30;47
"097062";"Paderno d'Adda";74;2;14;1;1;;;;18;2;22;1;6;;;;31;49
"097062";"Paderno d'Adda";75;2;15;2;3;;;;22;5;21;0;10;;;;36;58
"097062";"Paderno d'Adda";76;3;12;0;4;;;;19;0;15;0;2;;;;17;36
"097062";"Paderno d'Adda";77;1;20;0;2;;;;23;0;10;0;6;;;;16;39
"097062";"Paderno d'Adda";78;2;15;1;2;;;;20;1;10;0;8;;;;19;39
"097062";"Paderno d'Adda";79;1;10;1;5;;;;17;0;5;1;5;;;;11;28
"097062";"Paderno d'Adda";80;0;8;0;2;;;;10;0;3;1;14;;;;18;28
"097062";"Paderno d'Adda";81;1;13;0;0;;;;14;0;10;1;7;;;;18;32
"097062";"Paderno d'Adda";82;0;6;1;2;;;;9;1;5;0;8;;;;14;23
"097062";"Paderno d'Adda";83;1;10;0;1;;;;12;2;5;0;8;;;;15;27
"097062";"Paderno d'Adda";84;0;13;0;1;;;;14;0;6;0;6;;;;12;26
"097062";"Paderno d'Adda";85;0;5;0;1;;;;6;3;5;0;11;;;;19;25
"097062";"Paderno d'Adda";86;1;5;0;1;;;;7;0;4;0;6;;;;10;17
"097062";"Paderno d'Adda";87;0;8;0;2;;;;10;0;2;0;7;;;;9;19
"097062";"Paderno d'Adda";88;0;1;1;5;;;;7;0;2;0;9;;;;11;18
"097062";"Paderno d'Adda";89;0;1;0;2;;;;3;1;2;1;8;;;;12;15
"097062";"Paderno d'Adda";90;0;3;0;1;;;;4;1;0;0;6;;;;7;11
"097062";"Paderno d'Adda";91;0;2;0;1;;;;3;0;0;0;7;;;;7;10
"097062";"Paderno d'Adda";92;0;0;0;2;;;;2;2;0;0;7;;;;9;11
"097062";"Paderno d'Adda";93;0;2;0;0;;;;2;0;1;0;2;;;;3;5
"097062";"Paderno d'Adda";94;0;0;0;0;;;;0;0;0;0;3;;;;3;3
"097062";"Paderno d'Adda";95;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097062";"Paderno d'Adda";96;0;0;0;1;;;;1;0;0;0;2;;;;2;3
"097062";"Paderno d'Adda";97;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"097062";"Paderno d'Adda";98;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"097062";"Paderno d'Adda";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097062";"Paderno d'Adda";100;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097062";"Paderno d'Adda";999;967;826;67;47;;;;1907;819;860;90;205;;;;1974;3881
"097063";"Pagnona";0;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";1;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";2;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";3;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097063";"Pagnona";4;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097063";"Pagnona";5;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097063";"Pagnona";6;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097063";"Pagnona";7;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";8;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097063";"Pagnona";9;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";10;0;0;0;0;;;;0;2;0;0;0;;;;2;2
"097063";"Pagnona";11;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";12;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097063";"Pagnona";13;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097063";"Pagnona";14;2;0;0;0;;;;2;0;0;0;0;;;;0;2
"097063";"Pagnona";15;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097063";"Pagnona";16;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097063";"Pagnona";17;3;0;0;0;;;;3;1;0;0;0;;;;1;4
"097063";"Pagnona";18;1;0;0;0;;;;1;2;0;0;0;;;;2;3
"097063";"Pagnona";19;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";20;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097063";"Pagnona";21;0;0;0;0;;;;0;6;0;0;0;;;;6;6
"097063";"Pagnona";22;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097063";"Pagnona";23;5;0;0;0;;;;5;1;0;0;0;;;;1;6
"097063";"Pagnona";24;0;0;0;0;;;;0;3;0;0;0;;;;3;3
"097063";"Pagnona";25;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097063";"Pagnona";26;6;0;0;0;;;;6;0;0;0;0;;;;0;6
"097063";"Pagnona";27;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097063";"Pagnona";28;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";29;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";30;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097063";"Pagnona";31;1;0;0;0;;;;1;0;1;0;0;;;;1;2
"097063";"Pagnona";32;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";33;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097063";"Pagnona";34;1;0;0;0;;;;1;1;0;0;0;;;;1;2
"097063";"Pagnona";35;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";36;1;0;0;0;;;;1;0;1;0;0;;;;1;2
"097063";"Pagnona";37;0;1;0;0;;;;1;0;1;0;0;;;;1;2
"097063";"Pagnona";38;1;0;0;0;;;;1;0;1;0;0;;;;1;2
"097063";"Pagnona";39;0;1;0;0;;;;1;0;2;0;0;;;;2;3
"097063";"Pagnona";40;1;1;0;0;;;;2;0;0;0;0;;;;0;2
"097063";"Pagnona";41;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097063";"Pagnona";42;2;0;0;0;;;;2;1;1;0;0;;;;2;4
"097063";"Pagnona";43;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097063";"Pagnona";44;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";45;1;0;0;0;;;;1;2;0;0;0;;;;2;3
"097063";"Pagnona";46;1;1;0;0;;;;2;1;1;0;0;;;;2;4
"097063";"Pagnona";47;1;0;0;0;;;;1;1;2;0;0;;;;3;4
"097063";"Pagnona";48;1;1;0;0;;;;2;1;2;0;0;;;;3;5
"097063";"Pagnona";49;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097063";"Pagnona";50;2;1;0;0;;;;3;0;2;0;0;;;;2;5
"097063";"Pagnona";51;2;2;0;0;;;;4;1;1;0;0;;;;2;6
"097063";"Pagnona";52;2;0;0;0;;;;2;0;2;0;0;;;;2;4
"097063";"Pagnona";53;0;4;0;0;;;;4;1;3;0;0;;;;4;8
"097063";"Pagnona";54;2;1;0;0;;;;3;0;4;0;0;;;;4;7
"097063";"Pagnona";55;0;0;0;0;;;;0;0;2;0;0;;;;2;2
"097063";"Pagnona";56;1;3;0;0;;;;4;2;0;1;0;;;;3;7
"097063";"Pagnona";57;2;2;1;0;;;;5;0;2;0;0;;;;2;7
"097063";"Pagnona";58;1;1;1;0;;;;3;2;2;1;0;;;;5;8
"097063";"Pagnona";59;0;2;0;0;;;;2;0;1;0;0;;;;1;3
"097063";"Pagnona";60;2;3;1;0;;;;6;0;5;0;0;;;;5;11
"097063";"Pagnona";61;2;4;1;0;;;;7;0;5;0;0;;;;5;12
"097063";"Pagnona";62;1;2;1;0;;;;4;0;3;0;0;;;;3;7
"097063";"Pagnona";63;2;3;0;0;;;;5;1;2;0;0;;;;3;8
"097063";"Pagnona";64;1;3;0;0;;;;4;0;2;0;1;;;;3;7
"097063";"Pagnona";65;0;2;0;0;;;;2;1;1;0;0;;;;2;4
"097063";"Pagnona";66;0;3;0;0;;;;3;1;2;0;0;;;;3;6
"097063";"Pagnona";67;1;2;0;0;;;;3;0;0;0;0;;;;0;3
"097063";"Pagnona";68;1;5;1;0;;;;7;1;2;0;0;;;;3;10
"097063";"Pagnona";69;1;2;0;0;;;;3;0;1;0;0;;;;1;4
"097063";"Pagnona";70;1;2;1;0;;;;4;1;5;0;1;;;;7;11
"097063";"Pagnona";71;1;1;0;0;;;;2;0;0;0;0;;;;0;2
"097063";"Pagnona";72;1;1;0;0;;;;2;0;2;0;2;;;;4;6
"097063";"Pagnona";73;2;2;0;0;;;;4;0;0;0;0;;;;0;4
"097063";"Pagnona";74;3;0;0;0;;;;3;0;2;0;0;;;;2;5
"097063";"Pagnona";75;0;2;0;0;;;;2;0;1;0;2;;;;3;5
"097063";"Pagnona";76;2;3;0;0;;;;5;0;2;0;2;;;;4;9
"097063";"Pagnona";77;0;1;0;1;;;;2;0;1;0;1;;;;2;4
"097063";"Pagnona";78;0;1;0;0;;;;1;0;0;1;1;;;;2;3
"097063";"Pagnona";79;0;0;0;0;;;;0;0;1;1;0;;;;2;2
"097063";"Pagnona";80;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"097063";"Pagnona";81;0;1;0;0;;;;1;0;2;0;0;;;;2;3
"097063";"Pagnona";82;1;1;0;0;;;;2;0;0;0;2;;;;2;4
"097063";"Pagnona";83;0;4;0;0;;;;4;0;0;0;5;;;;5;9
"097063";"Pagnona";84;0;1;0;0;;;;1;0;0;0;3;;;;3;4
"097063";"Pagnona";85;0;1;0;0;;;;1;0;0;0;4;;;;4;5
"097063";"Pagnona";86;0;1;0;1;;;;2;0;0;0;0;;;;0;2
"097063";"Pagnona";87;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097063";"Pagnona";88;0;0;0;0;;;;0;0;0;0;2;;;;2;2
"097063";"Pagnona";89;0;0;0;1;;;;1;0;0;0;2;;;;2;3
"097063";"Pagnona";90;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";91;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097063";"Pagnona";92;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097063";"Pagnona";93;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";94;0;0;0;0;;;;0;0;1;0;0;;;;1;1
"097063";"Pagnona";95;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097063";"Pagnona";96;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";97;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";99;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097063";"Pagnona";999;74;75;7;3;;;;159;43;71;4;33;;;;151;310
"097064";"Parlasco";0;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";1;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";2;0;0;0;0;;;;0;2;0;0;0;;;;2;2
"097064";"Parlasco";3;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";4;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";5;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097064";"Parlasco";6;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";7;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";8;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";9;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";10;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";11;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";12;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";13;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";14;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";15;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";16;2;0;0;0;;;;2;0;0;0;0;;;;0;2
"097064";"Parlasco";17;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";18;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";19;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";20;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";21;2;0;0;0;;;;2;0;0;0;0;;;;0;2
"097064";"Parlasco";22;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097064";"Parlasco";23;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";24;3;0;0;0;;;;3;1;0;0;0;;;;1;4
"097064";"Parlasco";25;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";26;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";27;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";28;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";29;2;0;0;0;;;;2;2;0;0;0;;;;2;4
"097064";"Parlasco";30;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";31;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097064";"Parlasco";32;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";33;1;0;0;0;;;;1;1;1;0;0;;;;2;3
"097064";"Parlasco";34;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";35;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097064";"Parlasco";36;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097064";"Parlasco";37;1;1;0;0;;;;2;0;0;0;0;;;;0;2
"097064";"Parlasco";38;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";39;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";40;3;0;0;0;;;;3;0;0;0;0;;;;0;3
"097064";"Parlasco";41;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";42;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";43;0;0;0;0;;;;0;0;2;0;0;;;;2;2
"097064";"Parlasco";44;2;0;0;0;;;;2;0;0;1;0;;;;1;3
"097064";"Parlasco";45;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";46;1;1;0;0;;;;2;0;2;0;0;;;;2;4
"097064";"Parlasco";47;0;1;0;0;;;;1;1;0;0;0;;;;1;2
"097064";"Parlasco";48;0;0;0;0;;;;0;1;0;0;0;;;;1;1
"097064";"Parlasco";49;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";50;1;0;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";51;0;1;0;0;;;;1;1;1;0;0;;;;2;3
"097064";"Parlasco";52;1;0;1;0;;;;2;0;1;0;0;;;;1;3
"097064";"Parlasco";53;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";54;1;0;0;0;;;;1;1;0;1;0;;;;2;3
"097064";"Parlasco";55;0;1;0;0;;;;1;0;1;0;0;;;;1;2
"097064";"Parlasco";56;1;1;0;0;;;;2;1;0;0;0;;;;1;3
"097064";"Parlasco";57;0;2;0;0;;;;2;0;2;0;0;;;;2;4
"097064";"Parlasco";58;0;2;0;0;;;;2;0;2;0;0;;;;2;4
"097064";"Parlasco";59;0;1;0;1;;;;2;0;3;0;0;;;;3;5
"097064";"Parlasco";60;1;0;0;0;;;;1;0;1;0;0;;;;1;2
"097064";"Parlasco";61;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";62;0;1;0;0;;;;1;0;1;0;0;;;;1;2
"097064";"Parlasco";63;0;0;0;0;;;;0;0;1;0;0;;;;1;1
"097064";"Parlasco";64;0;2;0;0;;;;2;0;2;0;0;;;;2;4
"097064";"Parlasco";65;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";66;1;2;1;0;;;;4;0;1;0;0;;;;1;5
"097064";"Parlasco";67;0;1;0;0;;;;1;0;2;0;0;;;;2;3
"097064";"Parlasco";68;0;2;0;0;;;;2;0;2;0;0;;;;2;4
"097064";"Parlasco";69;0;0;0;0;;;;0;0;2;0;0;;;;2;2
"097064";"Parlasco";70;0;2;0;0;;;;2;0;0;0;0;;;;0;2
"097064";"Parlasco";71;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";72;0;0;0;0;;;;0;0;1;0;0;;;;1;1
"097064";"Parlasco";73;0;2;0;0;;;;2;0;0;0;0;;;;0;2
"097064";"Parlasco";74;0;0;0;0;;;;0;0;1;0;1;;;;2;2
"097064";"Parlasco";75;0;1;0;1;;;;2;2;0;0;0;;;;2;4
"097064";"Parlasco";76;0;0;0;0;;;;0;0;1;1;0;;;;2;2
"097064";"Parlasco";77;0;1;0;0;;;;1;2;0;0;0;;;;2;3
"097064";"Parlasco";78;0;3;0;0;;;;3;0;0;1;0;;;;1;4
"097064";"Parlasco";79;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";80;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097064";"Parlasco";81;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097064";"Parlasco";82;0;0;0;1;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";83;0;0;0;0;;;;0;0;1;0;0;;;;1;1
"097064";"Parlasco";84;0;0;0;0;;;;0;0;1;0;1;;;;2;2
"097064";"Parlasco";85;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";86;0;1;0;0;;;;1;0;0;0;1;;;;1;2
"097064";"Parlasco";87;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";88;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";89;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097064";"Parlasco";90;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";91;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";92;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";93;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";94;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097064";"Parlasco";95;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";96;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";97;0;1;0;0;;;;1;0;0;0;0;;;;0;1
"097064";"Parlasco";98;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";99;0;0;0;0;;;;0;0;0;0;1;;;;1;1
"097064";"Parlasco";100;0;0;0;0;;;;0;0;0;0;0;;;;0;0
"097064";"Parlasco";999;35;33;2;3;;;;73;20;32;4;8;;;;64;137
"097065";"Pasturo";0;9;0;0;0;;;;9;7;0;0;0;;;;7;16
"097065";"Pasturo";1;7;0;0;0;;;;7;9;0;0;0;;;;9;16
"097065";"Pasturo";2;9;0;0;0;;;;9;3;0;0;0;;;;3;12
"097065";"Pasturo";3;9;0;0;0;;;;9;8;0;0;0;;;;8;17
"097065";"Pasturo";4;6;0;0;0;;;;6;5;0;0;0;;;;5;11
"097065";"Pasturo";5;10;0;0;0;;;;10;6;0;0;0;;;;6;16
"097065";"Pasturo";6;8;0;0;0;;;;8;4;0;0;0;;;;4;12
"097065";"Pasturo";7;6;0;0;0;;;;6;8;0;0;0;;;;8;14
"097065";"Pasturo";8;9;0;0;0;;;;9;10;0;0;0;;;;10;19
"097065";"Pasturo";9;7;0;0;0;;;;7;9;0;0;0;;;;9;16
"097065";"Pasturo";10;13;0;0;0;;;;13;11;0;0;0;;;;11;24
"097065";"Pasturo";11;5;0;0;0;;;;5;5;0;0;0;;;;5;10
"097065";"Pasturo";12;19;0;0;0;;;;19;8;0;0;0;;;;8;27
"097065";"Pasturo";13;11;0;0;0;;;;11;6;0;0;0;;;;6;17
"097065";"Pasturo";14;10;0;0;0;;;;10;8;0;0;0;;;;8;18
"097065";"Pasturo";15;8;0;0;0;;;;8;14;0;0;0;;;;14;22
"097065";"Pasturo";16;13;0;0;0;;;;13;5;0;0;0;;;;5;18
"097065";"Pasturo";17;15;0;0;0;;;;15;9;0;0;0;;;;9;24
"097065";"Pasturo";18;14;0;0;0;;;;14;10;0;0;0;;;;10;24
"097065";"Pasturo";19;13;0;0;0;;;;13;14;0;0;0;;;;14;27
"097065";"Pasturo";20;7;0;0;0;;;;7;6;0;0;0;;;;6;13
"097065";"Pasturo";21;11;0;0;0;;;;11;11;0;0;0;;;;11;22
"097065";"Pasturo";22;8;0;0;0;;;;8;9;0;0;0;;;;9;17
"097065";"Pasturo";23;6;0;0;0;;;;6;6;1;0;0;;;;7;13
"097065";"Pasturo";24;6;0;0;0;;;;6;8;1;0;0;;;;9;15
"097065";"Pasturo";25;13;1;0;0;;;;14;11;1;0;0;;;;12;26
"097065";"Pasturo";26;6;0;0;0;;;;6;8;0;0;0;;;;8;14
"097065";"Pasturo";27;11;1;0;0;;;;12;9;0;0;0;;;;9;21
"097065";"Pasturo";28;10;1;0;0;;;;11;10;2;0;0;;;;12;23
"097065";"Pasturo";29;9;0;0;0;;;;9;7;3;0;0;;;;10;19
"097065";"Pasturo";30;6;1;0;0;;;;7;6;3;0;0;;;;9;16
"097065";"Pasturo";31;5;3;0;0;;;;8;4;9;0;0;;;;13;21
"097065";"Pasturo";32;3;5;0;0;;;;8;5;3;0;0;;;;8;16
"097065";"Pasturo";33;9;4;0;0;;;;13;9;4;0;0;;;;13;26
"097065";"Pasturo";34;8;4;0;0;;;;12;3;3;0;0;;;;6;18
"097065";"Pasturo";35;9;2;0;0;;;;11;2;4;0;0;;;;6;17
